Random waveform, random seed
Total number of intervals = 130 (125188, 103579, 67118, 128396, 126776, 19465, 48546, 15957, 65561, 29292, 11091, 178628, 152414, 64288, 162003, 44378, 146767, 171238, 23828, 50551, 122807, 171460, 84117, 43352, 59347, 67663, 10493, 98785, 167456, 157710, 157497, 88149, 93051, 48924, 81203, 75326, 173207, 43862, 53609, 59424, 149964, 176803, 105022, 169131, 133362, 115900, 111464, 101997, 66192, 134382, 95708, 76352, 88284, 73572, 91645, 38702, 134496, 92148, 102990, 130309, 77418, 153591, 66048, 165009, 159435, 103607, 177888, 141386, 38941, 113273, 63732, 97934, 30005, 90004, 111919, 59405, 179087, 164969, 20723, 6576, 79691, 43264, 154546, 21064, 136220, 19624, 92694, 176822, 78801, 133463, 65002, 82384, 153545, 170173, 143432, 130321, 100771, 123601, 28454, 85680, 68851, 24015, 36047, 124543, 112911, 106966, 117086, 90350, 156934, 67487, 29288, 112047, 98305, 144340, 158662, 69614, 77725, 73242, 146378, 114676, 9123, 7949, 44277, 29783, 24700, 173128, 118195, 6940, 64705, 170301)
Average QPS expected = 95384
Timestamp start: 1746537116585
Timestamp end: 1746538416827

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      261.7   303.4    50.7    98.3   109.1   219.5   282.3   318.8   344.3   373.5   410.1   466.3  1041.9  4575.3  8123.2  76271.9    76352
read      244.1   270.6    54.7    98.8   109.1   200.7   263.0   297.8   323.5   353.5   392.1   453.9   824.0  3617.3  9777.4  88141.1    88284
read      242.3   255.5    50.7    97.6   107.5   208.6   267.6   298.8   321.1   347.3   382.2   434.4   699.7  3688.7  8445.8  73560.5    73572
read      227.3   200.7    54.7    97.9   107.7   191.8   249.5   279.6   301.5   328.0   365.6   429.8   634.6  2795.8  7698.9  91829.1    91645
read      234.1   216.5    54.7    97.7   108.7   215.0   256.7   279.4   296.0   316.0   340.7   381.5   754.6  2727.5 10003.8  38625.2    38702
read      279.8   351.0    54.7   105.3   117.0   201.5   250.7   278.5   299.4   326.4   369.1   742.4  1640.4  3616.0  7769.0 134446.4   134496
read      221.6   190.7    54.7    97.8   107.4   188.1   245.0   276.1   297.9   323.9   357.7   413.6   583.5  2353.0  6936.7  92197.7    92148
read      248.1   243.3    54.7   101.7   112.3   199.3   259.8   298.0   328.1   364.5   412.5   490.8   892.4  3481.7  7727.2 102978.8   102990
read      209.9   172.0    54.7   100.0   109.8   175.4   219.4   247.8   268.8   292.9   323.1   372.4   784.4  1814.7  3923.6 130175.8   130309
read      240.5   263.3    50.7    97.2   106.9   205.0   263.4   294.3   317.0   343.7   379.6   435.9   759.9  3661.9  9552.7  77352.2    77418
read      272.1   341.7    54.7   109.2   121.6   205.7   251.0   277.0   296.8   321.2   360.1   498.9  1584.5  3448.2  7961.6 153513.4   153591
read      237.2   237.5    50.7    96.7   106.4   209.8   263.1   291.2   312.0   336.4   367.9   418.8   690.7  3451.6  7959.4  66015.3    66048
read      299.1   321.4    54.7   122.0   138.8   234.7   279.8   307.5   329.3   358.8   403.6   554.1  1597.5  3397.4  7521.2 165108.5   165009
read      217.1   179.1    54.7   109.7   120.9   189.4   228.4   252.5   270.9   293.1   321.3   368.0   549.3  2158.8  6094.7 159582.8   159435
read      222.4   165.4    50.7    98.5   108.4   185.4   240.6   274.6   299.9   330.5   370.6   437.8   620.8  1779.7  5402.3 103705.2   103607
read      279.2   277.0    54.7   124.1   141.1   235.7   281.0   308.7   330.0   357.5   396.3   468.4  1444.3  3561.0  7811.0 177943.0   177888
read      208.5   194.4    54.7   102.5   112.6   177.8   217.8   243.7   263.5   286.7   315.9   360.8   599.0  2437.0  8065.8 141084.6   141386
read      223.2   132.9    59.1    97.4   108.0   215.2   256.6   278.8   294.7   313.5   336.4   369.9   455.1  1525.7  3769.5  39026.4    38941
read      231.8   185.5    54.7   100.6   110.9   187.4   240.9   274.8   302.0   337.3   392.2   504.3   803.2  1495.6  3902.9 113356.5   113273
read      240.3   211.9    54.7    96.1   106.0   217.6   272.2   302.6   324.2   348.6   379.7   427.6   603.5  3060.7  7031.1  63718.5    63732
read      225.9   192.9    54.7    98.5   108.4   188.4   245.3   277.8   301.3   329.3   366.2   430.7   640.0  2712.8  7104.1  97765.1    97934
read      235.3   287.4    59.1   100.1   111.9   215.9   254.4   274.1   288.8   305.8   327.7   364.7   757.9  3047.2 11600.5  30072.1    30005
read      226.4   200.9    54.7    98.2   107.9   191.1   249.5   281.4   304.0   330.8   366.0   425.5   630.2  2171.3  8540.3  90031.4    90004
read      249.5   238.8    54.7   102.5   113.2   193.8   249.6   286.5   316.3   357.9   425.6   556.8  1036.9  2666.7  6387.7 112142.1   111919
read      238.5   190.0    54.7    96.9   106.9   214.8   266.0   293.8   314.7   339.0   370.5   423.7   754.4  2611.1  5860.3  59343.0    59405
read      318.8   328.4    54.7   137.9   158.1   261.9   312.0   343.2   368.1   399.0   443.4   535.8  1599.5  3735.4  9001.3 179097.8   179087
read      226.6   202.2    50.7   112.4   125.4   199.5   238.9   263.4   281.6   304.0   333.9   383.3   570.5  2696.8  7668.2 164873.7   164969
read      194.4    78.8    50.7   105.6   118.6   193.6   216.3   228.4   236.2   247.4   260.9   282.3   333.8   632.8  2591.4  20626.5    20723
read      171.9   209.3    54.7   101.7   113.4   165.2   181.4   190.5   197.4   205.3   215.9   233.0   282.8  1823.9 10983.9   6544.4     6576
read      197.5    89.7    54.7    95.4   104.3   182.8   232.7   256.7   271.8   288.8   309.5   339.4   398.0   496.2  1473.6  79610.0    79691
read      203.2    78.3    54.7   100.0   111.1   204.1   236.9   252.9   264.3   276.3   292.9   317.3   367.7   454.9  2108.4  43215.1    43264
read      194.5   182.1    54.7   103.8   113.9   174.7   210.9   234.0   252.3   273.5   299.8   336.8   403.6   540.1  4635.1 154648.3   154546
read      202.5   386.7    63.8   105.4   118.2   192.1   213.6   225.1   232.9   243.2   255.4   274.9   323.1  4195.7 19048.8  21061.9    21064
read      193.7   120.9    54.7   100.9   110.5   172.5   212.8   238.5   258.6   280.6   306.9   342.7   412.4   649.0  2369.7 136205.8   136220
read      200.0   265.0    54.7   106.4   119.4   193.6   215.8   227.6   235.2   246.0   258.8   278.2   325.6  1092.8 11550.0  19703.0    19624
read      197.9   173.5    46.9    95.8   104.6   177.5   228.9   255.5   271.8   289.5   310.7   341.0   400.6   509.3 11196.8  92612.7    92694
read      204.2   107.0    54.7   112.6   124.7   189.4   223.2   243.8   259.7   278.5   303.4   340.5   414.1   540.6  2321.2 176754.9   176822
read      201.5   172.4    50.7    96.0   105.3   185.6   236.7   260.7   275.5   292.6   313.4   343.0   401.3   507.5  3661.1  78900.7    78801
read      195.4   110.8    54.7   100.8   110.5   174.6   216.0   242.7   262.5   284.4   310.5   345.8   416.4   531.4  2387.1 133280.4   133463
read      203.7    97.5    54.7    97.1   106.9   192.7   240.0   261.6   275.3   291.7   312.6   343.4   409.8   566.1  2353.6  65140.4    65002
read      200.7    88.8    50.7    96.4   105.6   184.6   236.5   261.7   277.2   294.5   316.2   346.8   406.3   508.6  1973.2  82218.7    82384
read      196.5   100.2    50.7   105.6   116.0   178.2   214.9   238.1   256.5   277.7   304.4   341.4   409.9   537.0  1791.6 153620.5   153545
read      202.9   123.2    54.7   110.8   122.4   187.0   221.6   243.0   259.6   279.1   304.8   341.7   415.0   546.1  1853.0 169944.3   170173
read      194.7   111.4    54.7   102.4   112.3   174.6   213.3   238.1   257.6   279.6   306.4   342.6   409.7   535.6  3588.9 143428.8   143432
read      193.5   147.4    50.7    99.6   109.3   172.3   214.0   240.7   260.7   282.6   308.4   343.2   406.3   505.4  2694.8 130204.0   130321
read      197.0    95.4    50.7    96.5   105.6   176.6   226.9   255.2   273.2   292.7   315.9   348.0   413.1   515.3  1265.8 100723.5   100771
read      194.0   143.9    50.7    99.0   108.4   171.9   215.3   243.4   263.7   285.4   310.6   344.8   408.1   506.6  3002.6 123600.2   123601
read      198.4   138.3    50.7   103.3   115.2   198.4   223.6   235.9   245.9   256.3   270.5   292.1   340.9   438.2  8703.5  28533.1    28454
read      197.9    90.1    54.7    95.9   104.8   181.4   232.9   258.2   273.8   291.1   312.0   341.8   400.2   495.9  1184.5  85633.4    85680
read      204.1   223.2    50.7    96.7   106.3   191.7   239.6   261.8   275.3   291.3   311.0   339.9   398.0   512.2 10273.0  68682.8    68851
read      200.4   213.6    54.7   105.5   118.0   198.1   222.5   234.4   243.8   253.9   268.1   288.9   335.6   457.3 11404.1  23903.8    24015
read      205.1   147.8    54.7   102.2   113.4   205.3   235.4   250.6   261.2   272.6   288.4   312.1   364.6   491.4 10369.4  36148.7    36047
read      194.5   104.2    54.7    99.4   109.0   172.9   216.6   244.4   264.2   285.6   310.5   344.9   412.9   544.7  2854.5 124445.2   124543
read      194.0    98.0    50.7    97.5   106.6   172.3   219.1   247.9   267.4   288.0   312.0   345.1   408.0   513.9  2226.6 113098.2   112911
read      194.7   103.9    50.7    96.7   105.6   173.3   221.9   250.6   269.4   289.2   312.6   344.9   406.3   512.1  2154.0 107024.9   106966
read      192.9   107.3    54.7    97.4   106.4   171.0   216.4   245.0   264.6   285.5   309.9   343.4   406.8   524.5  2890.9 117270.8   117086
read      198.3   102.3    50.7    96.1   105.1   179.8   232.1   258.4   274.5   292.1   313.4   343.9   403.4   522.1  2320.0  90535.2    90350
read      195.8   113.9    54.7   105.2   115.5   177.3   213.4   235.9   254.2   275.3   301.9   339.5   408.9   569.9  3111.3 157139.5   156934
read      202.3    88.3    50.7    96.9   106.6   192.7   241.1   262.3   275.4   290.9   309.8   337.9   394.2   486.0  1447.8  67559.9    67487
read      197.2    73.6    59.1   103.4   115.0   199.2   224.1   236.1   246.1   256.7   271.2   293.2   341.9   429.3  2165.8  29336.4    29288
read      193.2   103.4    50.7    97.2   106.2   172.4   219.6   247.7   266.0   285.1   307.2   338.7   401.2   538.9  2717.4 112157.4   112047
read      194.9    98.1    50.7    96.4   105.3   175.1   226.3   253.7   270.3   288.0   309.0   339.3   399.9   507.9  2240.3  98239.1    98305
read      194.3   109.5    46.9   102.4   112.4   174.5   213.6   238.4   257.7   278.9   304.3   339.6   407.7   548.9  2309.5 144389.8   144340
read      197.4   120.9    54.7   105.9   116.5   179.2   215.5   238.1   256.2   276.9   302.7   339.4   411.0   597.8  3175.3 158614.8   158662
read      200.8   130.9    50.7    96.2   105.5   189.9   238.3   259.2   272.2   287.0   305.0   333.1   392.4   506.8  4097.1  69529.8    69614
read      198.8    83.7    54.7    96.1   105.2   185.3   236.9   259.7   273.7   289.6   308.8   337.5   395.8   478.1  1007.7  77592.2    77725
read      199.5    85.9    54.7    96.2   105.4   188.1   237.9   259.4   272.6   287.9   306.4   334.8   393.8   495.3  2128.8  73139.2    73242
read      195.1   125.3    54.7   103.2   113.2   175.4   213.8   238.1   257.2   278.7   304.8   340.6   408.9   552.0  3080.7 146427.6   146378
read      194.2   105.4    54.7    97.7   106.8   172.6   219.9   248.5   267.5   287.6   311.1   343.6   407.0   517.2  1324.2 114643.2   114676
read      172.5    67.7    59.1   107.5   119.1   170.2   187.2   197.0   203.6   212.7   223.9   241.8   286.2   402.9  2193.9   9143.6     9123
read      170.8    59.1    54.7   106.5   118.3   168.3   185.5   195.3   201.8   210.9   221.5   238.3   286.4   424.8  3028.9   7942.5     7949
read      205.2    79.5    54.7   101.2   111.8   207.0   240.3   256.4   267.5   279.9   295.2   319.7   373.0   467.6  1120.4  44318.6    44277
read      203.8    74.0    54.7   107.3   119.4   205.8   231.4   244.8   253.8   265.6   279.4   302.1   355.6   459.2  2175.3  29855.5    29783
read      198.4    66.7    59.1   106.7   119.1   200.0   223.6   235.0   244.5   254.3   268.5   289.6   338.5   462.9  2152.1  24683.1    24700
read      207.7   122.4    54.7   112.9   125.3   192.3   227.2   248.5   264.9   284.3   309.4   346.2   424.4   589.4  3257.3 173029.1   173128
read      194.9   105.2    50.7    98.3   107.7   172.8   218.7   247.4   267.0   287.7   311.8   344.9   413.2   577.1  3166.5 118292.1   118195
read      170.8    55.5    59.1   106.9   118.4   167.4   185.1   195.2   201.9   211.4   222.6   240.1   292.7   590.8  1892.1   6959.3     6940
read      203.5   194.0    50.7    97.0   106.6   194.2   240.8   260.6   273.1   287.7   305.4   332.8   391.2   509.1  4059.6  64717.5    64705
read      199.4   126.5    54.7   109.6   120.4   183.4   217.5   238.6   255.1   274.7   299.8   337.2   407.0   531.2  2026.0 170224.2   170301

Total QPS = 95380.7 (123994856 / 1300.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 30626728691 bytes :   22.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.87%,17.68%,100.00%
